feature_0,feature_1,feature_2,feature_3,scaled_target
-0.5664738,-0.30927044,-0.22586289,2.836013,-0.33944947
-0.5611533,-0.3380545,-0.1987555,3.2261002,-0.45515713
-0.53403264,-0.3535542,-0.18132573,3.3280904,-0.49372634
-0.513573,-0.37006462,-0.22970259,3.4468713,-0.22374178
-0.47825465,-0.37729907,-0.18931377,3.4526823,-0.33944947
-0.4663756,-0.39844543,-0.13967294,3.7416465,-0.6865725
-0.4591578,-0.4397542,-0.1881038,4.17645,-0.9179878
-0.4646672,-0.4829443,-0.24711281,4.716248,-0.7637109
-0.48473638,-0.50859845,-0.34168774,4.9359746,-0.5708648
-0.5434356,-0.5309298,-0.4179684,5.392473,-0.609434
-0.58499205,-0.5416577,-0.461622,5.7244153,-1.3422493
-0.6327475,-0.5306684,-0.5253804,5.9247036,-1.0336955
-0.6886397,-0.47303122,-0.5293616,5.3486443,-0.7637109
-0.73192275,-0.40014192,-0.38021564,4.5668397,-0.7637109
-0.7123777,-0.38215932,-0.48492628,3.9827797,-0.49372634
-0.7581839,-0.38819432,-0.5624848,2.9995673,-0.37801868
-0.6522678,-0.5401888,-0.97346175,2.5138958,0.084812015
-0.593117,-0.90948206,-1.0648347,1.712161,-0.03089566
-0.60951406,-1.1891956,-1.7066946,1.2787461,0.16195047
-0.6029283,-1.124697,-1.631715,1.3038992,0.3547966
-0.660269,-0.77671623,-1.2091914,1.6662215,-0.03089566
-0.72046334,-0.40557602,-0.6884286,2.131042,-0.069464885
-0.5580869,-0.41500545,-0.39977998,3.0407298,-0.6865725
-0.5486812,-0.39398348,-0.44801685,3.121478,-0.8794186
-0.56665254,-0.39846915,-0.5054939,3.2516384,-0.6865725
-0.57168144,-0.38862348,-0.4188718,3.5957189,-0.30088022
-0.57516915,-0.3618511,-0.39441994,3.8294091,-0.99512625
-0.5577448,-0.37617505,-0.36428893,4.006773,-0.6865725
-0.5556536,-0.3825475,-0.41624397,3.9396203,-0.5708648
-0.55258137,-0.39614177,-0.40061623,4.1454268,-0.95655704
-0.55348426,-0.40586758,-0.35195535,4.395296,-1.2265416
-0.5616584,-0.4273562,-0.34324914,4.6383367,-0.8022801
-0.583312,-0.45610678,-0.35999233,4.798019,-1.0722647
-0.5956323,-0.47933447,-0.39509434,5.187553,-0.95655704
-0.61308855,-0.49635315,-0.42751765,5.5450788,-0.99512625
-0.6464775,-0.4848171,-0.47241604,5.544744,-1.3422493
-0.7106742,-0.41556066,-0.40443647,4.8007417,-0.609434
-0.7454499,-0.34667516,-0.30270028,3.9965036,-0.95655704
-0.80638206,-0.35396963,-0.37439233,3.517521,-0.8022801
-0.7440556,-0.49192446,-0.9942994,2.776456,0.123381235
-0.6303016,-0.635647,-1.1056951,2.1446018,0.123381235
-0.5777763,-0.95038277,-1.3634235,1.5301378,0.123381235
-0.5662004,-1.1895412,-1.7744101,1.278629,0.62478113
-0.72338724,-1.0641814,-2.1179657,1.2786521,0.16195047
-0.7456249,-0.608569,-1.4396198,1.653795,0.16195047
-0.5529376,-0.38069278,-0.41883236,2.4770591,-0.069464885
-0.5606251,-0.3534521,-0.4106199,2.7907298,0.04624279
-0.5425148,-0.36602187,-0.39523882,2.8713853,-0.30088022
-0.52351075,-0.4129835,-0.3622024,3.042626,0.04624279
-0.5376581,-0.3717218,-0.19188574,3.3851805,-0.45515713
-0.5399402,-0.34390453,-0.20833153,3.579638,-0.37801868
-0.5342307,-0.35001707,-0.23442304,3.6189718,-0.6865725
-0.5039592,-0.3594501,-0.18113095,3.4460754,-0.95655704
-0.49922538,-0.3749208,-0.21468234,3.6287396,-0.7251417
-0.4986014,-0.4153313,-0.2175237,4.050652,-0.37801868
-0.50745326,-0.44428205,-0.2117495,4.46107,-0.9179878
-0.5204034,-0.47262794,-0.24935192,4.7865553,-0.9179878
-0.54064906,-0.4931674,-0.39264727,5.2054176,-1.1879724
-0.56758153,-0.5056399,-0.42423594,5.566622,-1.2265416
-0.6205226,-0.49260765,-0.50197136,5.570827,-1.3422493
-0.6727191,-0.44227803,-0.4503287,4.9402833,-0.45515713
-0.741408,-0.34307534,-0.2920525,3.9570663,-0.5322956
-0.7750366,-0.4714235,-0.7557033,3.3024285,0.04624279
-0.6338898,-0.5890448,-1.2648991,2.8744779,0.31622735
-0.47297242,-0.9872694,-1.5961826,1.9920208,-0.10803411
-0.32772937,-1.3626819,-1.5214835,1.3648201,0.43193504
-0.2424724,-1.6483012,-1.5684445,1.0431938,0.62478113
-0.3670649,-1.6031682,-1.9505795,0.87180114,0.5090735
-0.28348714,-1.241467,-1.1984103,1.1231759,0.7404888
-0.41538662,-0.6480481,-0.588881,1.56765,0.3933658
-0.4153129,-0.48746854,-0.5354297,2.1227424,0.47050425
-0.44918805,-0.4374553,-0.6167776,2.279433,-0.069464885
-0.47090602,-0.4107414,-0.6767312,2.3882785,0.007673565
-0.46372923,-0.38746974,-0.4888823,2.8194344,-0.609434
-0.44525972,-0.37093413,-0.3936179,3.0819075,0.007673565
-0.43809813,-0.3575858,-0.23743033,3.144117,-0.30088022
-0.43877363,-0.3851363,-0.24208641,3.315355,-0.18517256
-0.44199917,-0.39713174,-0.17673999,3.4177651,-0.609434
-0.4829133,-0.4287916,-0.292441,3.907087,-0.33944947
-0.48631895,-0.45458433,-0.23408055,4.212221,-0.49372634
-0.49094737,-0.48741907,-0.37074316,4.5010037,-0.6480032
-0.51802033,-0.4939717,-0.4011585,4.865937,-0.8794186
-0.5731797,-0.49848157,-0.47850007,5.184902,-0.4165879
-0.6192526,-0.48525637,-0.5551444,5.1093416,-0.5322956
-0.6354155,-0.46058053,-0.51729214,4.7215776,0.007673565
-0.59957457,-0.4330023,-0.5257411,4.010224,0.084812015
-0.632486,-0.50455457,-0.9196129,2.9537332,0.084812015
-0.43303582,-0.96009094,-1.1508135,2.174782,0.123381235
-0.22306202,-1.5219964,-1.5188898,1.1079522,0.084812015
-0.11984655,-1.7530786,-1.5916257,0.7743896,0.62478113
-0.051769167,-1.718673,-1.4902209,0.8021219,0.5862119
-0.18705359,-1.5559956,-1.586029,0.69701195,0.62478113
-0.22485252,-1.312078,-1.2754222,0.72926867,0.5476427
-0.3577131,-0.86128753,-0.87933344,1.3007505,0.7019196
-0.40835345,-0.62260234,-0.6432992,1.9354475,0.62478113
-0.37097907,-0.6576998,-0.6493876,2.1486235,0.31622735
-0.3699848,-0.6821145,-0.6381322,2.3776124,0.31622735
-0.3774206,-0.60351,-0.580927,2.709138,0.27765813
-0.3977815,-0.5395018,-0.5078652,3.1448758,0.04624279
-0.38303724,-0.5099745,-0.43015736,3.284966,-0.30088022
-0.39247173,-0.48804283,-0.384979,3.495592,-0.14660333
-0.39564863,-0.5025123,-0.38723236,3.6911447,-0.069464885
-0.46152252,-0.4494686,-0.41001916,4.011147,-0.22374178
-0.47417477,-0.46815348,-0.42853403,4.518551,-0.37801868
-0.498536,-0.4827757,-0.46288192,4.678747,0.084812015
-0.51872736,-0.49376667,-0.54224724,5.0502872,-0.18517256
-0.561998,-0.49894047,-0.6197249,5.3652377,-0.30088022
-0.5842977,-0.48063833,-0.6796822,5.0368295,0.16195047
-0.6222156,-0.4404335,-0.61441004,4.5254354,0.20051968
-0.6262104,-0.43682694,-0.75759196,3.4543567,0.47050425
-0.6079389,-0.4602125,-1.0161569,2.623073,0.3547966
-0.47613877,-0.9238828,-1.0895716,1.4064277,0.81762725
-0.2563195,-1.3903118,-1.5096054,0.9034684,0.89476573
-0.14708383,-1.6155578,-1.6447887,0.84351444,1.5118734
-0.062063098,-1.8094913,-1.8972116,0.926064,1.0104734
-0.11926763,-1.8517656,-1.7855924,0.6639713,1.0104734
-0.13257211,-1.551102,-1.5846173,1.001012,0.93333495
-0.22391994,-1.047136,-1.1022159,1.8144711,1.0876118
-0.35218439,-0.6125083,-0.5705809,2.1636667,0.47050425
-0.3715571,-0.57266736,-0.58307326,2.3939455,0.3933658
-0.37189195,-0.6862249,-0.61462444,2.6149862,0.7019196
-0.36484966,-0.66017145,-0.48934993,2.9750779,0.47050425
-0.38598752,-0.6008297,-0.46584415,3.3900683,0.23908891
-0.36365962,-0.5829718,-0.38329855,3.2569244,-0.069464885
-0.35967803,-0.5885947,-0.352399,3.4993658,-0.22374178
-0.49375632,-0.3883021,-0.41231725,3.4395313,-0.49372634
-0.4684863,-0.45845264,-0.37743217,4.169342,-0.37801868
-0.46813813,-0.5079486,-0.46900266,4.480633,-0.22374178
-0.4881379,-0.49304032,-0.43570155,4.974358,-0.33944947
-0.5125927,-0.50465524,-0.59229594,5.254321,-0.4165879
-0.6583376,-0.4369449,-0.72638035,5.155467,-0.45515713
-0.6409122,-0.46562266,-0.7069389,5.079542,0.123381235
-0.65664506,-0.44599986,-0.7131528,4.87943,-0.069464885
-0.69304496,-0.37742317,-0.6803951,3.548569,-0.4165879
-0.66555566,-0.51691395,-1.1182584,2.5697274,0.3547966
-0.41642886,-1.0558661,-1.4663001,1.7687737,0.31622735
-0.32826787,-1.4934685,-1.4615432,1.004942,0.47050425
-0.19248293,-1.783058,-1.7756554,0.78152514,0.3933658
-0.17889516,-1.5993896,-1.7042693,0.88874495,0.27765813
-0.23158859,-1.4984775,-1.6261696,0.7189324,0.7404888
-0.3732063,-1.2141285,-1.4619088,0.8786653,1.1261811
-0.5014075,-0.67170066,-0.92620915,1.5044556,0.7404888
-0.41192514,-0.58622485,-0.6254263,2.3863366,0.3547966
-0.40866518,-0.65450895,-0.56487226,2.578926,0.43193504
-0.40637705,-0.65755635,-0.6151311,2.8649652,0.16195047
-0.41703558,-0.5941638,-0.56673753,3.2536821,0.16195047
-0.42841947,-0.55087894,-0.5299334,3.6458328,0.123381235
-0.42115027,-0.5834625,-0.48443782,3.3157172,0.23908891
-0.4754846,-0.47421318,-0.43886712,3.4651206,0.04624279
-0.44305983,-0.47564036,-0.36757278,3.4421704,-0.22374178
-0.4403726,-0.43858916,-0.22961503,3.732529,0.16195047
-0.42358547,-0.500084,-0.3311035,4.034032,-0.22374178
-0.46538204,-0.47595727,-0.33112246,4.2540455,-0.03089566
-0.47716144,-0.51970804,-0.42635036,4.4915137,0.084812015
-0.5055829,-0.53947383,-0.49624813,4.980867,-0.30088022
-0.5259261,-0.5657425,-0.6103737,4.5189867,-0.14660333
-0.549475,-0.5254688,-0.66939336,4.1318703,-0.10803411
-0.5794703,-0.47854185,-0.8796304,3.0401678,0.3933658
-0.5887662,-0.5535788,-1.2075417,2.265226,0.3547966
-0.43980598,-0.9375755,-1.3923172,1.4994904,0.47050425
-0.2878295,-1.2986825,-1.5697216,0.9652679,1.1261811
-0.23935908,-1.563527,-1.8459971,0.70876956,1.2418888
-0.1981944,-1.7406455,-2.111154,0.61995566,1.280458
-0.3206479,-1.6500418,-2.1440282,0.47523156,1.4347348
-0.3557064,-1.213985,-1.7781708,0.9421166,1.280458
-0.2816913,-0.8202367,-0.83304465,1.6192149,0.89476573
-0.2999892,-0.6522037,-0.6784934,1.8159763,0.89476573
-0.35431504,-0.65508926,-0.8523868,1.9906584,0.77905804
-0.39406675,-0.6064386,-0.7480439,2.1452372,0.77905804
-0.3448999,-0.67034954,-0.6528467,2.516521,0.16195047
-0.37362814,-0.5418961,-0.5744604,3.1205428,0.47050425
-0.33566302,-0.5553653,-0.35319597,3.0608342,0.084812015
-0.36665285,-0.48955452,-0.30605382,3.547906,0.007673565
-0.37228194,-0.5233493,-0.20562273,3.4902287,-0.9179878
-0.44073793,-0.43858013,-0.29787856,3.762973,-0.03089566
-0.40769964,-0.501343,-0.27189368,4.1741195,-0.10803411
-0.4303614,-0.4767999,-0.30823046,4.459692,0.27765813
-0.47221494,-0.4829628,-0.41393572,4.7210317,0.3933658
-0.50398386,-0.49812245,-0.4507113,5.057947,-0.03089566
-0.56954706,-0.48873186,-0.5799363,4.8138885,-0.18517256
-0.55717003,-0.47138774,-0.54170907,4.587316,0.47050425
-0.54774547,-0.48679626,-0.58502233,3.8353615,0.16195047
-0.5755903,-0.49972612,-0.8991373,2.849943,0.123381235
-0.49589252,-0.8174632,-1.2491202,2.0149198,-0.18517256
-0.27600121,-1.3391082,-1.4879314,1.2215102,0.5090735
-0.12053755,-1.7388947,-1.6586053,0.99636936,0.81762725
-0.058145553,-1.8720968,-1.8121101,0.8087878,1.0876118
-0.089330316,-1.888563,-1.8491217,0.81566334,1.2033195
-0.16440877,-1.4712316,-1.5649481,1.1510149,1.0104734
-0.34945893,-0.86638445,-0.9516695,1.4861721,0.5090735
-0.3837813,-0.565858,-0.445966,2.165211,0.43193504
-0.3507371,-0.61957526,-0.47577417,2.5422795,0.7404888
-0.36535498,-0.63885754,-0.628253,2.779592,0.27765813
-0.3918491,-0.59337497,-0.59963846,3.0925388,0.31622735
-0.39617437,-0.53698117,-0.5531819,3.3775272,0.20051968
-0.36125332,-0.5595456,-0.27313268,3.3867614,0.27765813
-0.3622134,-0.5267523,-0.27222902,3.777047,0.123381235
-0.3818279,-0.4829564,-0.24503142,3.9237869,-0.37801868
-0.41173494,-0.48376447,-0.22808468,4.094228,-0.22374178
-0.40582556,-0.4906538,-0.23616493,4.3642545,-0.18517256
-0.4362993,-0.46706223,-0.3056106,4.56784,-0.30088022
-0.5308155,-0.4270085,-0.56641984,4.50372,-0.49372634
-0.5016054,-0.4876743,-0.46483278,5.30499,-0.609434
-0.6000739,-0.44199407,-0.5445708,4.8559933,-0.6480032
-0.7327007,-0.35948718,-0.53052723,4.199513,-0.45515713
-0.6794962,-0.3360032,-0.33276254,3.4832244,-0.18517256
-0.54174995,-0.78295153,-0.8966011,2.6761124,-0.262311
-0.3914216,-1.1286198,-1.2932436,2.0317707,0.31622735
-0.22133304,-1.5450494,-1.8191203,1.6272358,0.123381235
-0.14688343,-1.8212368,-2.023275,1.225988,0.23908891
-0.15363804,-1.9467901,-2.2999315,0.90360284,0.7019196
-0.2169788,-1.8998501,-2.4016004,0.66273105,0.97190416
-0.27221328,-1.4778489,-2.1211448,1.1695415,0.43193504
-0.21823864,-1.0734639,-1.1631817,2.076876,0.3547966
-0.3212099,-0.6884238,-0.7421179,2.5090063,0.084812015
-0.34988567,-0.5110923,-0.46404523,3.0163178,-0.10803411
-0.38074753,-0.50736356,-0.40209338,3.0883052,0.20051968
-0.3925997,-0.48342907,-0.2713243,3.2847147,-0.18517256
-0.42820764,-0.4068392,-0.24000004,3.612869,0.123381235
-0.4356864,-0.3820659,-0.28690964,3.54495,-0.18517256
-0.4021085,-0.4249934,-0.1986208,3.9371955,0.16195047
-0.38822746,-0.47574902,-0.23109645,4.0082707,-0.6865725
-0.39024782,-0.46346676,-0.11556435,4.388383,-0.4165879
-0.384783,-0.49531442,-0.11984366,4.7175236,-0.49372634
-0.3826104,-0.52080953,-0.13797778,5.3087716,-0.609434
-0.41102386,-0.52075523,-0.26418322,5.4380474,-0.7637109
-0.43238503,-0.52593535,-0.37643826,5.5405693,-1.0722647
-0.5136856,-0.50475067,-0.36782974,5.284756,-0.7251417
-0.56248355,-0.45827293,-0.30342847,4.9357204,-0.6480032
-0.5938842,-0.46107143,-0.45404014,4.057729,-0.6480032
-0.59784245,-0.58698034,-0.93622935,2.818669,-0.4165879
-0.3791625,-1.112263,-1.4114515,2.185747,0.04624279
-0.24166107,-1.4690694,-1.5147028,1.6701788,0.16195047
-0.08211535,-1.9387611,-1.6902965,1.2985902,-0.33944947
-0.13212089,-1.9313223,-1.9205104,1.1822594,-0.18517256
-0.040634304,-1.8963745,-1.7268789,1.2194673,-0.03089566
-0.15092209,-1.4207295,-1.4055444,1.7853785,0.123381235
-0.22866684,-1.1197083,-0.98625827,2.5769577,-0.37801868
-0.2487162,-0.81894046,-0.38631147,3.2819893,-0.262311
-0.34990513,-0.5769443,-0.26345295,3.5938208,-0.49372634
-0.41196704,-0.46086836,-0.39827377,3.6830277,-0.262311
-0.4206762,-0.41989535,-0.31869665,3.75548,-0.49372634
-0.43617582,-0.39804113,-0.18058312,3.8558166,-0.37801868
-0.44136935,-0.39950174,-0.24204135,3.8032677,-0.609434
-0.43539807,-0.4171108,-0.28420776,3.9298267,-0.8022801
-0.43029636,-0.4491161,-0.32996035,4.219817,-0.84084934
-0.43716288,-0.4743591,-0.2521122,4.4326715,-0.7251417
-0.44003275,-0.51169384,-0.30807227,4.9240217,-0.84084934
-0.4275171,-0.5311758,-0.2832988,5.270153,-0.95655704
-0.44176406,-0.52305466,-0.34235668,5.3713107,-0.95655704
-0.4653201,-0.5147141,-0.3161353,5.5015073,-1.1108339
-0.4889345,-0.48794585,-0.3862294,5.1113353,-1.1108339
-0.54235077,-0.4510085,-0.18332255,4.6126866,-0.7251417
-0.55138737,-0.515754,-0.525102,3.7895696,-0.7637109
-0.4989625,-0.7375951,-0.9268769,2.7591367,-0.99512625
-0.44216365,-1.1897601,-1.5147575,1.8536882,-0.6480032
-0.2637151,-1.6043237,-1.7808759,1.5436985,-0.609434
-0.13830979,-1.7745895,-1.8306144,1.294252,-0.262311
-0.19038936,-1.9244335,-2.148038,0.9959971,-0.33944947
-0.22762655,-1.7886829,-2.0621195,0.866012,-0.18517256
-0.33528733,-1.22708,-1.7023138,1.2397906,-0.22374178
-0.33580157,-0.824723,-0.9993906,2.180306,-0.4165879
-0.28084585,-0.69421065,-0.39058122,2.7038157,-0.14660333
-0.36197668,-0.63189095,-0.44904846,2.8789546,-0.5322956
-0.40912384,-0.4925984,-0.29533258,3.18094,-0.609434
-0.4417922,-0.4107331,-0.17583537,3.564189,-0.30088022
-0.4210238,-0.4051662,-0.06974882,3.796927,-0.6865725
-0.41022003,-0.4118778,-0.100194514,3.7906137,-0.609434
-0.40749538,-0.42676407,-0.13084579,4.013099,-0.45515713
-0.4087354,-0.45408827,-0.18798882,4.302055,-0.8022801
-0.41833147,-0.4822958,-0.1512866,4.7191467,-0.84084934
-0.40828836,-0.5137248,-0.17002922,5.153471,-0.7637109
-0.40420032,-0.5344584,-0.21503168,5.46458,-0.7637109
-0.4158223,-0.54193115,-0.22714484,5.6961703,-0.8794186
-0.44521987,-0.53777146,-0.2709633,5.680635,-1.0336955
-0.48351273,-0.513129,-0.29008573,5.3033977,-0.95655704
-0.49627054,-0.47994393,-0.23758388,4.9485645,-0.99512625
-0.56370944,-0.4949485,-0.45428488,3.9187205,-0.6865725
-0.4687268,-0.6109088,-0.89396834,3.2520607,-0.6865725
-0.424342,-0.8833773,-0.887774,2.41067,-0.18517256
-0.37656325,-1.3443761,-1.5820242,1.511362,-0.45515713
-0.3374318,-1.4822552,-1.722205,1.2176913,-0.14660333
-0.2875924,-1.5998322,-1.7416067,1.2037948,0.084812015
-0.23010074,-1.3813006,-1.3396354,1.2165968,-0.18517256
-0.2225617,-0.84512436,-0.69225574,2.0554628,0.3933658
-0.29562566,-0.50618327,-0.35610753,2.5767074,-0.37801868
-0.3756231,-0.37833595,-0.10624212,2.8802078,0.47050425
-0.40934464,-0.36582398,0.015759528,3.021373,0.007673565
-0.40003493,-0.38173202,-0.0992977,3.2522328,-0.22374178
-0.39632097,-0.40184718,-0.10830909,3.6569912,0.16195047
-0.37794423,-0.4196781,-0.14461541,3.7578132,-0.5322956
-0.37645468,-0.44502312,-0.17213184,3.959706,-0.30088022
-0.36721852,-0.46960777,-0.1540327,4.222862,-0.8794186
-0.38074145,-0.48025644,-0.15435326,4.5434623,-0.7251417
-0.39236343,-0.5045494,-0.16639471,4.922571,-0.6480032
-0.41290578,-0.51537067,-0.19944525,5.150242,-0.45515713
-0.4276263,-0.5174274,-0.27741617,5.2338824,-0.7251417
-0.46006104,-0.51433676,-0.3217364,5.4405727,-0.45515713
-0.5173427,-0.50280625,-0.33789772,5.532776,-1.2265416
-0.5436638,-0.48706847,-0.40883213,5.2260003,-1.5350955
-0.59067833,-0.42905712,-0.32810158,4.5959697,-0.6865725
-0.63810885,-0.42853224,-0.43296075,3.6955988,-0.6865725
-0.74644583,-0.64479446,-0.9530175,2.7698553,-1.0336955
-0.6697265,-0.8190556,-1.2348164,2.2731364,-1.0336955
-0.6270442,-0.898013,-1.2563483,1.9895629,0.084812015
-0.5733466,-0.8734442,-1.286833,1.8013722,-0.37801868
-0.47865397,-1.13695,-1.5904487,1.6119388,0.20051968
-0.38010618,-1.0411098,-1.3609115,1.6791879,0.27765813
-0.4030856,-0.6771939,-0.81699497,2.2046309,0.47050425
-0.36628324,-0.39702475,-0.2602033,3.0637252,-0.10803411
-0.38278413,-0.38545415,-0.044324756,3.1563315,-0.069464885
-0.4391427,-0.3649736,0.04602027,3.2754498,-0.069464885
-0.43097666,-0.34099013,0.10170844,3.1438935,-0.30088022
-0.40308547,-0.38704148,0.075086534,3.613435,-0.5322956
-0.39614654,-0.41505855,0.035346925,4.00593,-0.22374178
-0.39433956,-0.42657173,-0.056977868,3.9941754,-0.30088022
-0.4111889,-0.43812126,0.038912117,4.1974134,-0.84084934
-0.40005016,-0.4417318,0.04080814,4.1770787,-0.9179878
-0.39994845,-0.46833014,-0.030241549,4.4387693,-0.5708648
-0.4229694,-0.47160482,-0.030326962,4.567782,-0.7251417
-0.42228273,-0.4701983,0.03237039,4.5950065,-0.30088022
-0.43291813,-0.49092138,-0.0047523975,4.9805226,-0.5708648
-0.46219403,-0.48782623,-0.037093878,4.976938,-0.7637109
-0.51038086,-0.48058426,-0.18882102,4.9522786,-0.33944947
-0.5782851,-0.3984474,-0.11243075,4.1913295,-0.45515713
-0.6968521,-0.3267832,-0.18606919,3.407644,-0.45515713
-0.73323977,-0.47614682,-0.7704804,2.6731074,-0.37801868
-0.6040305,-0.6556026,-0.8082097,2.1958807,-0.14660333
-0.47994214,-0.9261175,-1.0728269,1.7172344,0.007673565
-0.42530388,-1.0508572,-1.300981,1.5995445,-0.14660333
-0.32210264,-1.0622972,-1.0915115,1.825111,0.20051968
-0.11673705,-1.1861856,-0.7533554,2.0035994,0.007673565
-0.13746741,-0.9561389,-0.41554844,2.306864,-0.45515713
-0.25003886,-0.6074142,-0.17972904,2.5959394,-0.18517256
-0.3049092,-0.4787345,0.12954646,2.935699,-0.262311
-0.33915204,-0.40285438,0.1744563,2.9772985,-0.7251417
-0.36654449,-0.40581298,0.12095451,3.14174,-0.18517256
-0.3870957,-0.41922742,-0.071445525,3.534623,-0.7637109
-0.38251632,-0.44669324,-0.107729495,3.793285,-0.30088022
-0.3911724,-0.4610296,-0.17226201,3.9774315,-0.30088022
-0.41303086,-0.48300165,-0.1739363,4.2255244,-0.33944947
-0.45623463,-0.5002874,-0.20668542,4.6964874,-0.6865725
-0.44316632,-0.5205095,-0.3618574,4.835149,-0.33944947
-0.46087122,-0.52349675,-0.31571227,5.058473,-0.4165879
-0.46838573,-0.52344495,-0.28744334,5.1671844,-0.7251417
-0.5005902,-0.53347176,-0.2705475,5.504133,-0.6480032
-0.5382995,-0.5234571,-0.17972422,5.5671096,-0.6480032
-0.5267743,-0.5063004,-0.17807889,5.3288064,-1.5736647
-0.54711866,-0.46595633,-0.0740338,4.7850957,-0.8022801
-0.56106627,-0.43989173,-0.15677899,4.0210257,-0.7637109
-0.5715904,-0.6966523,-0.7336211,2.9808037,-1.1494032
-0.4057395,-1.0617855,-0.9129765,2.4351225,-0.7251417
-0.2771203,-1.3913873,-0.9700795,1.8882978,-0.45515713
-0.21442138,-1.5197883,-1.2075816,1.7609272,-0.30088022
-0.153714,-1.6417463,-1.2834364,1.455414,-0.262311
-0.19823068,-1.4500988,-1.2227321,1.3737255,-0.22374178
-0.24606165,-1.1621468,-0.8139204,1.6549882,-0.609434
-0.23648626,-0.79753304,-0.063195646,2.5228958,-0.49372634
-0.31006318,-0.58246267,0.15469837,2.9324481,-0.7251417
-0.39715707,-0.42124748,0.22940165,3.2632325,-0.8794186
-0.41237968,-0.39816618,0.21234876,3.1476429,-1.0336955
-0.43202075,-0.4070546,-0.013060212,3.4312756,-0.6480032
-0.4489898,-0.43340808,-0.1206494,3.8673947,-1.2265416
-0.42482394,-0.4537607,-0.22944963,4.0728064,-0.95655704
-0.43117452,-0.4579668,-0.2547056,4.0981913,-0.95655704
-0.44703177,-0.47835338,-0.27554888,4.3603673,-1.2651109
-0.4499156,-0.52536774,-0.26918447,4.677595,-1.0722647
-0.46117872,-0.5452616,-0.32334244,4.9082685,-0.84084934
-0.4740914,-0.55781186,-0.32560098,5.141335,-1.0336955
-0.47881207,-0.56372434,-0.4133929,5.467093,-0.7637109
-0.49601462,-0.5583381,-0.3390373,5.4316115,-1.4193877
-0.46205786,-0.5264128,-0.29872042,5.0398536,-1.0722647
-0.46196598,-0.50379694,-0.14561725,4.6982684,-1.1494032
-0.46586227,-0.48680633,-0.0416947,4.325425,-1.0336955
-0.47522148,-0.5524342,-0.33133835,3.4530222,-1.3808185
-0.49132276,-0.93891513,-1.0930073,2.522425,-0.609434
-0.41599536,-1.3918277,-1.4658668,1.7513868,-0.6865725
-0.30594164,-1.4839538,-1.2705323,1.7220103,-0.8794186
-0.22592854,-1.4617395,-0.9482955,1.8082263,-0.37801868
-0.20774306,-1.3143777,-0.8621834,1.6225072,-0.7251417
-0.21569291,-0.9352676,-0.098542154,2.429845,-0.5708648
-0.22425126,-0.690063,0.22987145,2.6526694,-0.30088022
-0.3621651,-0.42911422,0.3027469,2.710167,-0.8794186
-0.40738836,-0.39311033,0.34121883,2.9496477,-0.7637109
-0.43395054,-0.384689,0.2804646,3.1541638,-0.9179878
-0.4529011,-0.38845545,0.17468661,3.5176797,-0.95655704
-0.4368622,-0.3881597,0.13586491,3.5230186,-0.8794186
-0.42953953,-0.39921206,0.027597785,3.584151,-0.9179878
-0.44843084,-0.42480326,-0.021548688,3.9135692,-1.1108339
-0.44262,-0.46229565,-0.10675579,4.3009353,-0.8022801
-0.4177213,-0.50554615,-0.15398258,4.5880075,-0.9179878
-0.42276302,-0.52990264,-0.17767262,4.792776,-1.1494032
-0.4384297,-0.54139674,-0.21993816,4.960592,-1.0722647
-0.47044456,-0.54341584,-0.2355305,5.30168,-0.84084934
-0.50361,-0.54163015,-0.22496283,5.537704,-1.3036801
-0.5219424,-0.49986213,-0.19257689,5.1462407,-1.0722647
-0.54335874,-0.4538259,-0.1501975,4.6405683,-1.1108339
-0.54949284,-0.4182229,-0.188474,4.0129147,-0.9179878
-0.5561011,-0.39555907,-0.21501815,3.5170312,-0.84084934
-0.5074878,-0.5690118,-0.4402259,2.5520532,-0.14660333
-0.4493456,-0.72124684,-0.30761993,2.1514823,0.16195047
-0.36539015,-1.0089957,-0.56253505,1.6877029,0.5090735
-0.40798777,-1.0470107,-0.7499099,1.3026828,0.27765813
-0.32592672,-0.9745556,-0.55165017,1.2471536,0.16195047
-0.26230884,-0.6785758,0.13352633,2.0557132,0.04624279
-0.33514836,-0.42680937,0.28057927,2.7336214,-0.37801868
-0.38709682,-0.37149775,0.10553545,2.6897829,-0.33944947
-0.4085587,-0.37200493,0.095872045,2.7350338,-0.5708648
-0.43016377,-0.36622846,0.04325652,2.7707999,-0.84084934
-0.44775742,-0.38555592,-0.0653584,3.2171981,-0.49372634
-0.4596452,-0.4194759,-0.20054114,3.7190828,-0.84084934
-0.43269598,-0.43762904,-0.28713375,3.8164303,-0.8022801
-0.4477118,-0.45975584,-0.2766437,4.096656,-0.7637109
-0.42132232,-0.4787653,-0.3512128,4.2140465,-1.1879724
-0.45215502,-0.49809062,-0.33359158,4.2312613,-0.9179878
-0.46153885,-0.50599414,-0.40219712,4.3567886,-0.5708648
-0.4636492,-0.5169632,-0.36303812,4.5694146,-0.5322956
-0.5088617,-0.51328295,-0.41758758,5.0009775,-0.9179878
-0.5419825,-0.5231268,-0.52753806,5.1463437,-0.7637109
-0.5767689,-0.506411,-0.5352931,5.0686307,-0.7637109
-0.620865,-0.44715813,-0.46608698,4.5956063,-0.6865725
